recording_id,species_key,scientific_name,common_name,author,rating,latitude,longitude,file_path,split_role
XC291882,compau,Nyctidromus albicollis,Pauraque,Lance A. M. Benner,3.0,-9.6,-55.93,data/BirdClef/train_audio/compau/XC291882.ogg,gallery
XC213429,compau,Nyctidromus albicollis,Pauraque,Oscar Ballesteors,4.0,24.3667,-97.9984,data/BirdClef/train_audio/compau/XC213429.ogg,gallery
XC816881,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-7.3499,-48.2929,data/BirdClef/train_audio/compau/XC816881.ogg,gallery
XC387953,compau,Nyctidromus albicollis,Pauraque,Breno Dias Vitorino,5.0,-15.6421,-57.1899,data/BirdClef/train_audio/compau/XC387953.ogg,gallery
XC134695,compau,Nyctidromus albicollis,Pauraque,Mayron McKewy Mejía,5.0,13.2546,-87.3372,data/BirdClef/train_audio/compau/XC134695.ogg,gallery
XC669686,compau,Nyctidromus albicollis,Pauraque,Paulo Sillig,4.0,-26.745,-49.0663,data/BirdClef/train_audio/compau/XC669686.ogg,gallery
XC694952,compau,Nyctidromus albicollis,Pauraque,Scott Olmstead,5.0,9.8222,-83.0629,data/BirdClef/train_audio/compau/XC694952.ogg,gallery
XC493218,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,4.5,-6.7455,-46.9907,data/BirdClef/train_audio/compau/XC493218.ogg,gallery
XC500944,compau,Nyctidromus albicollis,Pauraque,Dante Buzzetti,4.0,-9.2594,-35.8457,data/BirdClef/train_audio/compau/XC500944.ogg,gallery
XC812859,compau,Nyctidromus albicollis,Pauraque,Guillermo Menéndez (gmmv80),5.0,-24.9571,-57.2959,data/BirdClef/train_audio/compau/XC812859.ogg,gallery
XC1034705,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,4.0,-5.7717,-47.4806,data/BirdClef/train_audio/compau/XC1034705.ogg,gallery
XC196103,compau,Nyctidromus albicollis,Pauraque,Leonardo Ordóñez-Delgado,5.0,-4.2094,-78.6397,data/BirdClef/train_audio/compau/XC196103.ogg,gallery
XC417320,compau,Nyctidromus albicollis,Pauraque,Tulio Dornas,4.0,-9.956,-47.6969,data/BirdClef/train_audio/compau/XC417320.ogg,gallery
XC688762,compau,Nyctidromus albicollis,Pauraque,Alán Palacios,5.0,18.6906,-100.3324,data/BirdClef/train_audio/compau/XC688762.ogg,gallery
XC737382,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,4.0,-17.1888,-48.7335,data/BirdClef/train_audio/compau/XC737382.ogg,gallery
XC112630,compau,Nyctidromus albicollis,Pauraque,Chris Harrison,5.0,29.0511,-98.7779,data/BirdClef/train_audio/compau/XC112630.ogg,gallery
XC743970,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.5456,-49.1572,data/BirdClef/train_audio/compau/XC743970.ogg,gallery
XC900266,compau,Nyctidromus albicollis,Pauraque,David Tattersley,4.0,26.4876,-98.8222,data/BirdClef/train_audio/compau/XC900266.ogg,gallery
XC573801,compau,Nyctidromus albicollis,Pauraque,Mauricio Cuéllar-Ramírez,5.0,1.4898,-75.6801,data/BirdClef/train_audio/compau/XC573801.ogg,gallery
XC291984,compau,Nyctidromus albicollis,Pauraque,Lance A. M. Benner,4.0,-9.6,-55.93,data/BirdClef/train_audio/compau/XC291984.ogg,gallery
XC697033,compau,Nyctidromus albicollis,Pauraque,A. Bennett Hennessey,5.0,-13.7656,-66.1005,data/BirdClef/train_audio/compau/XC697033.ogg,gallery
XC1032426,compau,Nyctidromus albicollis,Pauraque,Richard E. Webster,3.0,4.1616,-59.0616,data/BirdClef/train_audio/compau/XC1032426.ogg,gallery
XC431830,compau,Nyctidromus albicollis,Pauraque,Bobby Wilcox,4.0,-9.5975,-55.9325,data/BirdClef/train_audio/compau/XC431830.ogg,gallery
XC687806,compau,Nyctidromus albicollis,Pauraque,Bruce McCulloch,5.0,-23.6521,-46.6919,data/BirdClef/train_audio/compau/XC687806.ogg,gallery
XC450508,compau,Nyctidromus albicollis,Pauraque,Rosendo Manuel Fraga,4.0,-26.5389,-55.7397,data/BirdClef/train_audio/compau/XC450508.ogg,gallery
XC607373,compau,Nyctidromus albicollis,Pauraque,Martin St-Michel,4.0,-12.4384,-70.6803,data/BirdClef/train_audio/compau/XC607373.ogg,gallery
XC122296,compau,Nyctidromus albicollis,Pauraque,Eric DeFonso,4.0,-12.7945,-71.3979,data/BirdClef/train_audio/compau/XC122296.ogg,gallery
XC520546,compau,Nyctidromus albicollis,Pauraque,Yair Guillermo Molina Martínez.,3.0,4.5646,-74.9392,data/BirdClef/train_audio/compau/XC520546.ogg,gallery
XC493435,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-6.3761,-47.1085,data/BirdClef/train_audio/compau/XC493435.ogg,gallery
XC956287,compau,Nyctidromus albicollis,Pauraque,Étienne Leroy,5.0,15.7307,-96.1671,data/BirdClef/train_audio/compau/XC956287.ogg,gallery
XC816878,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-7.3499,-48.2929,data/BirdClef/train_audio/compau/XC816878.ogg,gallery
XC455589,compau,Nyctidromus albicollis,Pauraque,David Monroy Rengifo,5.0,4.843,-75.8187,data/BirdClef/train_audio/compau/XC455589.ogg,gallery
XC857626,compau,Nyctidromus albicollis,Pauraque,Sven Kransel,5.0,5.0791,-75.6852,data/BirdClef/train_audio/compau/XC857626.ogg,gallery
XC638835,compau,Nyctidromus albicollis,Pauraque,Dante Buzzetti,5.0,-10.1904,-61.5721,data/BirdClef/train_audio/compau/XC638835.ogg,gallery
XC742722,compau,Nyctidromus albicollis,Pauraque,Eduardo Vieira 1301,4.0,-9.6013,-35.711,data/BirdClef/train_audio/compau/XC742722.ogg,gallery
XC1069976,compau,Nyctidromus albicollis,Pauraque,Max Noack,5.0,15.4856,-90.3614,data/BirdClef/train_audio/compau/XC1069976.ogg,gallery
XC331185,compau,Nyctidromus albicollis,Pauraque,Manuel Grosselet,4.0,18.5818,-98.7087,data/BirdClef/train_audio/compau/XC331185.ogg,gallery
XC810428,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.0538,-49.604,data/BirdClef/train_audio/compau/XC810428.ogg,gallery
XC234121,compau,Nyctidromus albicollis,Pauraque,Jerome Fischer,5.0,0.1228,-78.9942,data/BirdClef/train_audio/compau/XC234121.ogg,gallery
XC190039,compau,Nyctidromus albicollis,Pauraque,Leonardo Ordóñez-Delgado,5.0,-3.749,-78.8706,data/BirdClef/train_audio/compau/XC190039.ogg,gallery
XC861438,compau,Nyctidromus albicollis,Pauraque,Leonardo Guzman Hernandez,4.0,25.3559,-99.4773,data/BirdClef/train_audio/compau/XC861438.ogg,gallery
XC1006052,compau,Nyctidromus albicollis,Pauraque,Dante Buzzetti,3.5,-20.6381,-51.8071,data/BirdClef/train_audio/compau/XC1006052.ogg,gallery
XC839381,compau,Nyctidromus albicollis,Pauraque,Francisco contreras,5.0,11.1783,-69.5624,data/BirdClef/train_audio/compau/XC839381.ogg,gallery
XC197668,compau,Nyctidromus albicollis,Pauraque,Guillermo Funes,5.0,13.8976,-88.0599,data/BirdClef/train_audio/compau/XC197668.ogg,gallery
XC127688,compau,Nyctidromus albicollis,Pauraque,Martin St-Michel,5.0,-12.2292,-69.3256,data/BirdClef/train_audio/compau/XC127688.ogg,gallery
XC913409,compau,Nyctidromus albicollis,Pauraque,Manuel Grosselet,5.0,16.8999,-93.2289,data/BirdClef/train_audio/compau/XC913409.ogg,gallery
XC257197,compau,Nyctidromus albicollis,Pauraque,Manuel Grosselet,5.0,17.9833,-94.55,data/BirdClef/train_audio/compau/XC257197.ogg,gallery
XC522870,compau,Nyctidromus albicollis,Pauraque,Paul Driver,5.0,17.539,-89.1111,data/BirdClef/train_audio/compau/XC522870.ogg,gallery
XC861509,compau,Nyctidromus albicollis,Pauraque,Richard E. Webster,3.5,-14.4259,-67.9167,data/BirdClef/train_audio/compau/XC861509.ogg,gallery
XC421913,compau,Nyctidromus albicollis,Pauraque,Fernando Igor de Godoy,5.0,-16.3458,-39.1395,data/BirdClef/train_audio/compau/XC421913.ogg,gallery
XC85241,compau,Nyctidromus albicollis,Pauraque,Jeremy Minns,3.5,-23.4727,-45.1892,data/BirdClef/train_audio/compau/XC85241.ogg,gallery
XC257770,compau,Nyctidromus albicollis,Pauraque,John V. Moore,5.0,-0.398,-76.128,data/BirdClef/train_audio/compau/XC257770.ogg,gallery
XC756789,compau,Nyctidromus albicollis,Pauraque,Eduardo Vieira 1301,5.0,-9.5617,-35.6989,data/BirdClef/train_audio/compau/XC756789.ogg,gallery
XC977275,compau,Nyctidromus albicollis,Pauraque,Matthew L. Brady,4.0,-0.6759,-77.5976,data/BirdClef/train_audio/compau/XC977275.ogg,gallery
XC127613,compau,Nyctidromus albicollis,Pauraque,Martin St-Michel,5.0,-12.2292,-69.3256,data/BirdClef/train_audio/compau/XC127613.ogg,gallery
XC264113,compau,Nyctidromus albicollis,Pauraque,Sebastian K. Herzog,4.5,-13.7656,-66.1005,data/BirdClef/train_audio/compau/XC264113.ogg,gallery
XC920202,compau,Nyctidromus albicollis,Pauraque,Fernanda Fernandex,3.0,-15.5661,-47.7656,data/BirdClef/train_audio/compau/XC920202.ogg,gallery
XC560641,compau,Nyctidromus albicollis,Pauraque,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/compau/XC560641.ogg,gallery
XC604849,compau,Nyctidromus albicollis,Pauraque,Miguel Angel Muñoz-Amaya,3.0,4.6429,-75.9658,data/BirdClef/train_audio/compau/XC604849.ogg,gallery
XC456499,compau,Nyctidromus albicollis,Pauraque,Andrew Orgill,4.0,27.6415,-97.3197,data/BirdClef/train_audio/compau/XC456499.ogg,gallery
XC164865,compau,Nyctidromus albicollis,Pauraque,Christian Regis da Silva,5.0,-18.8939,-43.3248,data/BirdClef/train_audio/compau/XC164865.ogg,gallery
XC389667,compau,Nyctidromus albicollis,Pauraque,Andres Angulo ,3.0,4.0706,-73.679,data/BirdClef/train_audio/compau/XC389667.ogg,gallery
XC812658,compau,Nyctidromus albicollis,Pauraque,Hans Groot,4.0,4.4058,-57.2308,data/BirdClef/train_audio/compau/XC812658.ogg,gallery
XC330470,compau,Nyctidromus albicollis,Pauraque,Roney Souza,5.0,-19.2204,-42.4832,data/BirdClef/train_audio/compau/XC330470.ogg,gallery
XC307201,compau,Nyctidromus albicollis,Pauraque,Martin Overy,5.0,10.4295,-84.0095,data/BirdClef/train_audio/compau/XC307201.ogg,gallery
XC315234,compau,Nyctidromus albicollis,Pauraque,David Ricardo Rodríguez Villamil,4.0,5.5278,-74.6061,data/BirdClef/train_audio/compau/XC315234.ogg,gallery
XC212371,compau,Nyctidromus albicollis,Pauraque,Manuel Espejo,4.0,5.0791,-75.6852,data/BirdClef/train_audio/compau/XC212371.ogg,gallery
XC953707,compau,Nyctidromus albicollis,Pauraque,Luciano Buck,5.0,-32.1378,-53.758,data/BirdClef/train_audio/compau/XC953707.ogg,gallery
XC28517,compau,Nyctidromus albicollis,Pauraque,Daniel Lane,4.0,16.7812,-88.4587,data/BirdClef/train_audio/compau/XC28517.ogg,gallery
XC317814,compau,Nyctidromus albicollis,Pauraque,Nick Komar,3.0,8.8667,-75.7859,data/BirdClef/train_audio/compau/XC317814.ogg,gallery
XC573313,compau,Nyctidromus albicollis,Pauraque,Luis Eduardo Vidal Salgado,3.0,4.8005,-75.6892,data/BirdClef/train_audio/compau/XC573313.ogg,gallery
XC113477,compau,Nyctidromus albicollis,Pauraque,Paulo Affonso Fonseca Pires Neto,4.0,-16.7692,-56.1712,data/BirdClef/train_audio/compau/XC113477.ogg,gallery
XC827132,compau,Nyctidromus albicollis,Pauraque,rudy gelis,4.0,-0.4776,-77.2936,data/BirdClef/train_audio/compau/XC827132.ogg,gallery
XC541160,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,4.5,-16.5631,-49.285,data/BirdClef/train_audio/compau/XC541160.ogg,gallery
XC130849,compau,Nyctidromus albicollis,Pauraque,Eric DeFonso,5.0,-22.4508,-42.7735,data/BirdClef/train_audio/compau/XC130849.ogg,gallery
XC1035441,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,4.5,-7.1545,-48.6915,data/BirdClef/train_audio/compau/XC1035441.ogg,gallery
XC825541,compau,Nyctidromus albicollis,Pauraque,Mauricio Cuéllar-Ramírez,5.0,1.4898,-75.6801,data/BirdClef/train_audio/compau/XC825541.ogg,gallery
XC256078,compau,Nyctidromus albicollis,Pauraque,James Leão de Araujo,3.0,-4.2222,-56.0015,data/BirdClef/train_audio/compau/XC256078.ogg,gallery
XC128433,compau,Nyctidromus albicollis,Pauraque,Helberth J. C. Peixoto,4.0,-19.9386,-44.0529,data/BirdClef/train_audio/compau/XC128433.ogg,gallery
XC589904,compau,Nyctidromus albicollis,Pauraque,Mauricio Cuellar Ramirez (@Birding.travel),5.0,1.4898,-75.6801,data/BirdClef/train_audio/compau/XC589904.ogg,gallery
XC186385,compau,Nyctidromus albicollis,Pauraque,Fernando Igor de Godoy,5.0,-22.1978,-49.6457,data/BirdClef/train_audio/compau/XC186385.ogg,gallery
XC534541,compau,Nyctidromus albicollis,Pauraque,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/compau/XC534541.ogg,gallery
XC1577,compau,Nyctidromus albicollis,Pauraque,Sjoerd Mayer,4.5,-17.4667,-63.6501,data/BirdClef/train_audio/compau/XC1577.ogg,gallery
XC421914,compau,Nyctidromus albicollis,Pauraque,Fernando Igor de Godoy,4.0,-16.3458,-39.1395,data/BirdClef/train_audio/compau/XC421914.ogg,gallery
XC257773,compau,Nyctidromus albicollis,Pauraque,John V. Moore,5.0,-0.548,-76.041,data/BirdClef/train_audio/compau/XC257773.ogg,gallery
XC811731,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.9039,-49.2218,data/BirdClef/train_audio/compau/XC811731.ogg,gallery
XC28561,compau,Nyctidromus albicollis,Pauraque,Daniel Lane,4.0,16.7812,-88.4587,data/BirdClef/train_audio/compau/XC28561.ogg,gallery
XC1006053,compau,Nyctidromus albicollis,Pauraque,Dante Buzzetti,5.0,-20.6381,-51.8071,data/BirdClef/train_audio/compau/XC1006053.ogg,gallery
XC128797,compau,Nyctidromus albicollis,Pauraque,Eric DeFonso,4.5,-16.7581,-56.8764,data/BirdClef/train_audio/compau/XC128797.ogg,gallery
XC455591,compau,Nyctidromus albicollis,Pauraque,David Monroy Rengifo,5.0,4.843,-75.8187,data/BirdClef/train_audio/compau/XC455591.ogg,gallery
XC624919,compau,Nyctidromus albicollis,Pauraque,Bruce McCulloch,5.0,-23.649,-46.6888,data/BirdClef/train_audio/compau/XC624919.ogg,gallery
XC707148,compau,Nyctidromus albicollis,Pauraque,Richard E. Webster,4.0,-13.7656,-66.1005,data/BirdClef/train_audio/compau/XC707148.ogg,gallery
XC837943,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-14.0858,-50.8244,data/BirdClef/train_audio/compau/XC837943.ogg,gallery
XC532315,compau,Nyctidromus albicollis,Pauraque,Sergio Córdoba-Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,5.2461,-75.6853,data/BirdClef/train_audio/compau/XC532315.ogg,gallery
XC965379,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.5108,-49.2939,data/BirdClef/train_audio/compau/XC965379.ogg,gallery
XC121382,compau,Nyctidromus albicollis,Pauraque,Alexandre Bianco,5.0,-27.8655,-48.6185,data/BirdClef/train_audio/compau/XC121382.ogg,gallery
XC768349,compau,Nyctidromus albicollis,Pauraque,Nick Komar,4.0,15.7688,-96.1151,data/BirdClef/train_audio/compau/XC768349.ogg,gallery
XC172387,compau,Nyctidromus albicollis,Pauraque,tony henneberg,4.0,5.5834,-55.1667,data/BirdClef/train_audio/compau/XC172387.ogg,gallery
XC432407,compau,Nyctidromus albicollis,Pauraque,Bobby Wilcox,5.0,-9.5975,-55.9325,data/BirdClef/train_audio/compau/XC432407.ogg,gallery
XC796934,compau,Nyctidromus albicollis,Pauraque,Paul Driver,4.0,17.1543,-88.8522,data/BirdClef/train_audio/compau/XC796934.ogg,gallery
XC234356,compau,Nyctidromus albicollis,Pauraque,Max Noack,5.0,15.4856,-90.3614,data/BirdClef/train_audio/compau/XC234356.ogg,gallery
XC85242,compau,Nyctidromus albicollis,Pauraque,Jeremy Minns,3.5,-23.4727,-45.1892,data/BirdClef/train_audio/compau/XC85242.ogg,gallery
XC955147,compau,Nyctidromus albicollis,Pauraque,Étienne Leroy,4.0,16.0558,-97.1888,data/BirdClef/train_audio/compau/XC955147.ogg,gallery
XC186383,compau,Nyctidromus albicollis,Pauraque,Fernando Igor de Godoy,4.0,-9.3164,-35.4423,data/BirdClef/train_audio/compau/XC186383.ogg,gallery
XC148609,compau,Nyctidromus albicollis,Pauraque,Thiago Bicudo,5.0,-2.9578,-58.348,data/BirdClef/train_audio/compau/XC148609.ogg,gallery
XC664411,compau,Nyctidromus albicollis,Pauraque,Yair Guillermo Molina Martínez.,4.0,4.4615,-75.0514,data/BirdClef/train_audio/compau/XC664411.ogg,gallery
XC217758,compau,Nyctidromus albicollis,Pauraque,Alexandre Bianco,4.0,-28.524,-49.3418,data/BirdClef/train_audio/compau/XC217758.ogg,gallery
XC436502,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.5631,-49.285,data/BirdClef/train_audio/compau/XC436502.ogg,gallery
XC741147,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-14.625,-49.0051,data/BirdClef/train_audio/compau/XC741147.ogg,gallery
XC1059417,compau,Nyctidromus albicollis,Pauraque,Arturo Liñan,3.5,18.992,-99.2509,data/BirdClef/train_audio/compau/XC1059417.ogg,gallery
XC500061,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.6003,-49.2802,data/BirdClef/train_audio/compau/XC500061.ogg,gallery
XC1576,compau,Nyctidromus albicollis,Pauraque,Sjoerd Mayer,5.0,-17.467,-63.65,data/BirdClef/train_audio/compau/XC1576.ogg,gallery
XC607371,compau,Nyctidromus albicollis,Pauraque,Martin St-Michel,3.0,-12.4384,-70.6803,data/BirdClef/train_audio/compau/XC607371.ogg,gallery
XC525626,compau,Nyctidromus albicollis,Pauraque,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,0.2131,-72.4236,data/BirdClef/train_audio/compau/XC525626.ogg,gallery
XC500143,compau,Nyctidromus albicollis,Pauraque,MiriamEaglemon,5.0,9.4032,-83.6708,data/BirdClef/train_audio/compau/XC500143.ogg,gallery
XC257771,compau,Nyctidromus albicollis,Pauraque,John V. Moore,5.0,-0.523,-76.438,data/BirdClef/train_audio/compau/XC257771.ogg,gallery
XC502220,compau,Nyctidromus albicollis,Pauraque,Ricardo José Mitidieri,5.0,-22.9511,-43.0384,data/BirdClef/train_audio/compau/XC502220.ogg,gallery
XC525401,compau,Nyctidromus albicollis,Pauraque,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2119,-72.4175,data/BirdClef/train_audio/compau/XC525401.ogg,gallery
XC973328,compau,Nyctidromus albicollis,Pauraque,Luciano Buck,4.0,-28.5379,-57.1865,data/BirdClef/train_audio/compau/XC973328.ogg,gallery
XC737384,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-17.1888,-48.7335,data/BirdClef/train_audio/compau/XC737384.ogg,gallery
XC334335,compau,Nyctidromus albicollis,Pauraque,Rodrigo Dela Rosa,5.0,-23.07,-45.939,data/BirdClef/train_audio/compau/XC334335.ogg,gallery
XC148342,compau,Nyctidromus albicollis,Pauraque,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,1.8888,-76.2888,data/BirdClef/train_audio/compau/XC148342.ogg,gallery
XC465140,compau,Nyctidromus albicollis,Pauraque,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.6003,-49.2802,data/BirdClef/train_audio/compau/XC465140.ogg,gallery
XC1032427,compau,Nyctidromus albicollis,Pauraque,Richard E. Webster,4.0,4.1616,-59.0616,data/BirdClef/train_audio/compau/XC1032427.ogg,gallery
XC1067292,compau,Nyctidromus albicollis,Pauraque,Dante Buzzetti,4.0,0.7024,-51.4726,data/BirdClef/train_audio/compau/XC1067292.ogg,gallery
XC563297,greant1,Taraba major,Great Antshrike,Rosendo Manuel Fraga,4.0,-32.1266,-60.6687,data/BirdClef/train_audio/greant1/XC563297.ogg,gallery
XC822837,greant1,Taraba major,Great Antshrike,Bernard BOUSQUET,5.0,-31.8168,-64.4233,data/BirdClef/train_audio/greant1/XC822837.ogg,gallery
XC898536,greant1,Taraba major,Great Antshrike,Guillermo Treboux,3.0,-30.9573,-62.7146,data/BirdClef/train_audio/greant1/XC898536.ogg,gallery
XC823578,greant1,Taraba major,Great Antshrike,Bernard BOUSQUET,3.0,-30.9217,-62.6667,data/BirdClef/train_audio/greant1/XC823578.ogg,gallery
XC829646,greant1,Taraba major,Great Antshrike,Bernard BOUSQUET,3.0,-30.9028,-62.4265,data/BirdClef/train_audio/greant1/XC829646.ogg,gallery
XC993758,greant1,Taraba major,Great Antshrike,Guillermo Treboux,4.0,-28.5077,-59.2649,data/BirdClef/train_audio/greant1/XC993758.ogg,gallery
XC469651,greant1,Taraba major,Great Antshrike,Rosendo Manuel Fraga,5.0,-27.1453,-58.8418,data/BirdClef/train_audio/greant1/XC469651.ogg,gallery
XC364643,greant1,Taraba major,Great Antshrike,Bobby Wilcox,4.0,-26.8109,-59.597,data/BirdClef/train_audio/greant1/XC364643.ogg,gallery
XC365407,greant1,Taraba major,Great Antshrike,Bobby Wilcox,4.0,-26.7966,-59.6056,data/BirdClef/train_audio/greant1/XC365407.ogg,gallery
XC946329,greant1,Taraba major,Great Antshrike,Viviana Fuentes,3.0,-26.6139,-65.206,data/BirdClef/train_audio/greant1/XC946329.ogg,gallery
XC419910,greant1,Taraba major,Great Antshrike,Victor Antonelli,4.0,-22.8842,-48.4442,data/BirdClef/train_audio/greant1/XC419910.ogg,gallery
XC419761,greant1,Taraba major,Great Antshrike,Victor Antonelli,3.0,-22.8842,-48.4442,data/BirdClef/train_audio/greant1/XC419761.ogg,gallery
XC212393,greant1,Taraba major,Great Antshrike,Fernando Igor de Godoy,5.0,-22.6997,-47.6297,data/BirdClef/train_audio/greant1/XC212393.ogg,gallery
XC720975,greant1,Taraba major,Great Antshrike,Luiz C.  Silva,4.0,-22.6778,-52.1924,data/BirdClef/train_audio/greant1/XC720975.ogg,gallery
XC504809,greant1,Taraba major,Great Antshrike,Fernando Igor de Godoy,4.0,-22.473,-48.5638,data/BirdClef/train_audio/greant1/XC504809.ogg,gallery
XC513019,greant1,Taraba major,Great Antshrike,Arthur Gomes,4.0,-22.2995,-47.5725,data/BirdClef/train_audio/greant1/XC513019.ogg,gallery
XC212394,greant1,Taraba major,Great Antshrike,Fernando Igor de Godoy,4.0,-22.1978,-49.6457,data/BirdClef/train_audio/greant1/XC212394.ogg,gallery
XC212392,greant1,Taraba major,Great Antshrike,Fernando Igor de Godoy,4.0,-22.1978,-49.6457,data/BirdClef/train_audio/greant1/XC212392.ogg,gallery
XC325738,greant1,Taraba major,Great Antshrike,Fernando Igor de Godoy,4.0,-21.7848,-48.1786,data/BirdClef/train_audio/greant1/XC325738.ogg,gallery
XC325594,greant1,Taraba major,Great Antshrike,Fernando Igor de Godoy,5.0,-20.7882,-51.703,data/BirdClef/train_audio/greant1/XC325594.ogg,gallery
XC140004,greant1,Taraba major,Great Antshrike,Noé Eiterer,5.0,-20.6665,-42.5222,data/BirdClef/train_audio/greant1/XC140004.ogg,gallery
XC707637,greant1,Taraba major,Great Antshrike,Fernando Igor de Godoy,5.0,-20.4593,-55.7819,data/BirdClef/train_audio/greant1/XC707637.ogg,gallery
